parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,timestamp,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
6307f3c967020d1202332b77,QeuVvFDsGF7dWF6diPjn,Yes,0.9006211180124224,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (683).jpg,0.0-19.0-1.0-0.4,0,True,,1,False,,False,False,,False,False,,0,0,4,5,,,1,,,,1,f,,1132,68177c12b166747e3416c165,images/1 (683).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,161,1995095,,33.26,2025-05-04 15:25:32.154000+00:00,926,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,Qt0KgvydWOudykSoW8Tc,Yes,0.8808510638297873,0.8535353535353535,,,,2.3,r,False,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1500).jpg,0.0-20.0-1.0-0.30,0,True,,1,True,,True,False,,True,False,,2,0,5,0,,,,,,,0,f,,1407,68177c12b166747e3416c165,images/1 (1500).jpg,,B,,,23,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,26,0,235,2089502,,34.83,2025-05-04 15:25:41.018000+00:00,1000,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,QxgVstDdsmVG5IqLH6Fz,Yes,0.9333333333333333,0.8535353535353535,False,,,2.3,r,True,True,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1300).jpg,0.0-12.0-10.0-0.14,0,True,True,1,False,True,True,False,True,True,False,8,8,False,,0,,,1,,,,1,j,,1368,68177c12b166747e3416c165,images/1 (1300).jpg,B,B,,12,12,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,15,15,0,382,1417173,,23.63,2025-05-04 15:25:32.154000+00:00,597,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,QzT9nO6RDXs85i8oTucY,Yes,0.8757763975155278,0.8535353535353535,,,,2.3,r,True,,True,,j,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (1187).jpg,0.0-25.0-1.0-0.38,0,True,,1,True,,True,False,,False,True,,6,7,10,0,,,,,,,1,j,,1564,68177c12b166747e3416c165,images/1 (1187).jpg,,Cn,,,13,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,4,483,2435734,,40.60,2025-05-04 15:25:41.018000+00:00,1248,image-keyboard-response,,,,"studied only, in next trial",,,,1366
6307f3c967020d1202332b77,R1VilIHVXzWkqrl32XCf,Yes,0.7222222222222222,0.8535353535353535,False,,,2.3,r,False,False,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (836).jpg,0.0-10.0-10.0-0.17,0,True,True,1,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,f,,1427,68177c12b166747e3416c165,images/1 (836).jpg,B,B,,6,6,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,18,18,0,73,1115829,,18.60,2025-05-04 15:25:22.473000+00:00,448,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,R9IdBSO9LWeoTYY5xYeI,Yes,0.8854166666666665,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (2089).jpg,0.0-21.0-1.0-0.35,0,True,,1,False,,False,False,,False,False,,0,0,6,0,,,1,,,,1,f,,1276,68177c12b166747e3416c165,images/1 (2089).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,288,2159440,,36.00,2025-05-04 15:25:41.018000+00:00,1053,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,RBDPR7xLOnuB1M8tvz2Y,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (893).jpg,0.0-9.0-2.0-0.12,0,True,True,1,,True,True,False,False,False,False,5,5,0,1,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (893).jpg,A,A,,13,13,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,0,0,0,18,869737,,14.50,2025-05-04 15:25:22.473000+00:00,323,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,RBnz8ncRktMDgiQJ8lVe,Yes,0.8869863013698628,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (950).jpg,0.0-21.0-1.0-0.39,0,True,,1,False,,False,False,,False,False,,0,0,6,9,,,1,,,,1,f,,1552,68177c12b166747e3416c165,images/1 (950).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,292,2164750,,36.09,2025-05-04 15:25:41.018000+00:00,1057,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,RBxVfHI8erBbID9X47Yh,Yes,0.8846153846153845,0.8535353535353535,,,,2.3,r,True,,False,,j,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (2236).jpg,0.0-24.0-1.0-0.19,0,True,,1,True,,True,False,,False,True,,4,5,9,0,,,,,,,1,j,,1183,68177c12b166747e3416c165,images/1 (2236).jpg,,Cn,,,25,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,20,416,2332099,,38.88,2025-05-04 15:25:41.018000+00:00,1181,image-keyboard-response,,,,"studied only, in next trial",,,,1366
6307f3c967020d1202332b77,RCXAzb8fdKkPvxr3ppIm,Yes,0.89937106918239,0.8535353535353535,,,,2.3,r,False,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (165).jpg,0.0-19.0-1.0-0.2,0,True,,1,False,,False,False,,False,False,,0,0,4,1,,,1,,,,0,j,,1232,68177c12b166747e3416c165,images/1 (165).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,159,1992794,,33.22,2025-05-04 15:25:32.154000+00:00,924,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,RClZKg5lghbGHDVnvtWT,Yes,0.8842105263157893,0.8535353535353535,,,,2.3,r,True,,,,j,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (285).jpg,0.0-21.0-1.0-0.32,0,True,,1,True,,True,False,,False,False,,5,0,6,0,,,,,,,1,j,,1053,68177c12b166747e3416c165,images/1 (285).jpg,,A,,,18,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,285,2155466,,35.93,2025-05-04 15:25:41.018000+00:00,1050,image-keyboard-response,,,,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,RDCokwODmRm88hc1QVNo,Yes,0.8854489164086685,0.8535353535353535,,,,2.3,r,True,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1657).jpg,0.0-22.0-1.0-0.22,0,True,,1,True,,True,False,,True,False,,6,0,7,0,,,,,,,1,j,,1060,68177c12b166747e3416c165,images/1 (1657).jpg,,B,,,29,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,24,0,323,2204907,,36.76,2025-05-04 15:25:41.018000+00:00,1088,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,RHvQaYEzKopuzi1SQXL9,Yes,0.8838526912181301,0.8535353535353535,,,,2.3,r,True,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1650).jpg,0.0-23.0-1.0-0.4,0,True,,1,True,,True,False,,True,False,,2,0,8,0,,,,,,,1,j,,1234,68177c12b166747e3416c165,images/1 (1650).jpg,,B,,,25,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,24,0,353,2246648,,37.45,2025-05-04 15:25:41.018000+00:00,1118,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,RJuziLNWGQVIFDKGcVte,Yes,0.8818181818181817,0.8535353535353535,,,,2.3,r,True,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (976).jpg,0.0-24.0-1.0-0.43,0,True,,1,True,,True,False,,True,False,,3,0,9,0,,,,,,,1,j,,1247,68177c12b166747e3416c165,images/1 (976).jpg,,B,,,16,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,14,0,440,2369130,,39.49,2025-05-04 15:25:41.018000+00:00,1205,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,RLGDCITNr2jm1KIgJcVt,Yes,0.7857142857142857,0.8535353535353535,True,,,2.3,r,False,False,True,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (363).jpg,0.0-5.0-10.0-0.27,0,True,True,1,False,True,True,False,True,True,True,1,1,2,,0,,,1,,,,0,f,,1135,68177c12b166747e3416c165,images/1 (363).jpg,Dn+1,Dn,,12,12,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,28,28,3,414,367160,,6.13,2025-05-04 15:25:22.473000+00:00,78,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
6307f3c967020d1202332b77,RMOLtPUxv9YKcJ6M4QRK,Yes,0.8235294117647058,0.8535353535353535,,,,2.3,r,True,,,,j,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (1905).jpg,0.0-16.0-1.0-0.33,0,True,,1,True,,True,False,,False,False,,3,0,1,0,,,,,,,1,j,,1180,68177c12b166747e3416c165,images/1 (1905).jpg,,A,,,17,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,34,1858357,,30.98,2025-05-04 15:25:32.154000+00:00,799,image-keyboard-response,,,,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,RO1Rq67VDIW7cNZyGddh,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (1922).jpg,0.0-14.0-2.0-0.23,0,True,True,1,,True,True,False,False,False,False,10,10,0,9,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (1922).jpg,A,A,,24,24,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,0,0,0,437,1639145,,27.33,2025-05-04 15:25:32.154000+00:00,714,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,RObbA4txDsiYQiet1vWg,Yes,1,0.8535353535353535,True,,,2.3,r,True,True,True,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (2307).jpg,0.0-8.0-10.0-0.7,0,True,False,1,False,False,True,False,True,True,True,4,3,4,,0,,,2,,,,1,f,,1517,68177c12b166747e3416c165,images/1 (2307).jpg,Dn,Dn,,0,14,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,8,14,8,340,811964,,13.54,2025-05-04 15:25:22.473000+00:00,286,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1366
6307f3c967020d1202332b77,RVf0sp1hLUhwSHdtC5p8,Yes,0.7931034482758621,0.8535353535353535,False,,,2.3,r,True,True,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (2208).JPG,0.0-6.0-10.0-0.28,0,True,True,1,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,1,j,,1246,68177c12b166747e3416c165,images/1 (2208).JPG,B,B,,7,7,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,29,29,0,484,549824,,9.17,2025-05-04 15:25:22.473000+00:00,155,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,RX2RRRAtGr41O6PtChoq,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1678).jpg,0.0-14.0-2.0-0.20,0,False,True,1,,True,True,False,True,True,False,10,10,0,,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (1678).jpg,B,B,,21,21,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,2,2,0,0,1632762,,27.22,2025-05-04 15:25:32.154000+00:00,711,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,Ra6wIPvaBbfnX2vRm99h,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (1011).jpg,0.0-12.0-2.0-0.2,0,False,True,1,,True,True,False,False,False,False,8,8,0,,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (1011).jpg,A,A,,3,3,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,0,0,0,0,1300725,,21.69,2025-05-04 15:25:32.154000+00:00,541,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,Reg2CGgOjTd1gOO6fARh,Yes,0.9159663865546218,0.8535353535353535,,,,2.3,r,True,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1933).jpg,0.0-18.0-1.0-0.10,0,True,,1,True,,True,False,,True,False,,9,0,3,0,,,,,,,1,j,,952,68177c12b166747e3416c165,images/1 (1933).jpg,,B,,,17,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,12,0,119,1948429,,32.48,2025-05-04 15:25:32.154000+00:00,884,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,RicITUQsIF7yG0Pf7fSR,Yes,0.8844621513944223,0.8535353535353535,,,,2.3,r,True,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (2082).jpg,0.0-20.0-1.0-0.46,0,True,,1,True,,True,False,,True,False,,8,0,5,0,,,,,,,1,j,,998,68177c12b166747e3416c165,images/1 (2082).jpg,,B,,,15,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,1,0,251,2110645,,35.18,2025-05-04 15:25:41.018000+00:00,1016,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,Rr1njoEpEr3fkwSKX7Vy,Yes,0.8695652173913045,0.8535353535353535,,,,2.3,r,True,,,,j,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (1792).jpg,0.0-16.0-1.0-0.45,0,True,,1,True,,True,False,,False,False,,7,0,1,0,,,,,,,1,j,,925,68177c12b166747e3416c165,images/1 (1792).jpg,,A,,,21,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,46,1872517,,31.22,2025-05-04 15:25:32.154000+00:00,811,image-keyboard-response,,,,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,RtIzWDlaAnsodsjcZo2E,Yes,0.8813559322033898,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (1567).jpg,0.0-20.0-1.0-0.31,0,True,,1,False,,False,False,,False,False,,0,0,5,3,,,1,,,,1,f,,1146,68177c12b166747e3416c165,images/1 (1567).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,236,2090758,,34.85,2025-05-04 15:25:41.018000+00:00,1001,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,RxlIHzHhp9r0dY4deOTV,Yes,0.7727272727272727,0.8535353535353535,False,,,2.3,r,True,True,,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (1684).jpg,0.0-5.0-10.0-0.21,0,True,True,1,False,False,False,False,True,True,False,1,1,False,2,0,,,1,,,,1,f,,997,68177c12b166747e3416c165,images/1 (1684).jpg,Fn+1,Fn,,0,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,22,22,0,67,360790,,6.02,2025-05-04 15:25:22.473000+00:00,72,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1366
6307f3c967020d1202332b77,S0PDKnEHgDT9yjK3k55j,Yes,0.875,0.8535353535353535,True,,,2.3,r,True,True,True,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1749).jpg,0.0-12.0-10.0-0.23,0,True,True,1,False,True,True,False,True,True,True,8,8,9,,0,,,1,,,,1,j,,1411,68177c12b166747e3416c165,images/1 (1749).jpg,Dn+1,Dn,,20,20,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,24,24,6,492,1431466,,23.86,2025-05-04 15:25:32.154000+00:00,606,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
6307f3c967020d1202332b77,S56zg388mGn4vbvSIn1R,Yes,,0.8535353535353535,,,,2.3,r,,,,,,,3,,,,,768,6307f3c967020d1202332b77,,0.0-6.0-0.0-0.0,0,,,1,,,,,,,,,,,,,,,,,,,,enter,,38401,68177c12b166747e3416c165,"
    <p style='text-align: justify;color: black;background: white;font: caption-;''>
        Now you have finished the practice. When ready, start the study list with the ‘enter’ key.</p><p> Remember, respond based only on the list you JUST studied. If a picture appeared in a previous list but not the current one, press the <strong>""F""</strong> key.</p>
    ",,,,,,,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,,,,,,407958,,6.81,2025-05-04 15:25:22.473000+00:00,81,html-keyboard-response,,,,,,,,1366
6307f3c967020d1202332b77,S7ekYb9FsLeBMQF7Y73d,Yes,,0.8535353535353535,,,,2.3,r,,,,,,,3,,,,,768,6307f3c967020d1202332b77,,0.0-12.0-5.0-0.5,0,,,1,,,,,,,,8,,,,,,,,,6,,,,,,68177c12b166747e3416c165,6,,,6,,,,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,57,digitPresentation,,,,,1378275,,22.98,2025-05-04 15:25:32.154000+00:00,576,html-keyboard-response,,,,,,,,1366
6307f3c967020d1202332b77,S8FOKHKLZlplWncHvhEH,Yes,1,0.8535353535353535,False,,,2.3,r,True,True,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1561).jpg,0.0-14.0-10.0-0.0,0,False,True,1,False,True,True,False,True,True,False,10,10,0,,0,,,1,,,,1,j,,2282,68177c12b166747e3416c165,images/1 (1561).jpg,B,B,,10,10,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,1,1,0,0,1690967,,28.19,2025-05-04 15:25:32.154000+00:00,735,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,SFKKMvkHEOz7KF4Tkbbw,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1172).jpg,0.0-13.0-2.0-0.15,0,True,True,1,,True,True,False,True,True,False,9,9,0,8,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (1172).jpg,B,B,,16,16,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,14,14,0,369,1478460,,24.65,2025-05-04 15:25:32.154000+00:00,630,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,SFLRxl3SZSX2GGDPha8v,Yes,0.9084507042253521,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (453).jpg,0.0-18.0-1.0-0.33,0,True,,1,False,,False,False,,False,False,,0,0,3,2,,,1,,,,1,f,,823,68177c12b166747e3416c165,images/1 (453).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,142,1972034,,32.87,2025-05-04 15:25:32.154000+00:00,907,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,SFTrlQN58QHqvSXwekY1,Yes,0.911504424778761,0.8535353535353535,,,,2.3,r,True,,,,j,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (958).jpg,0.0-18.0-1.0-0.4,0,True,,1,True,,True,False,,False,False,,4,0,3,0,,,,,,,1,j,,915,68177c12b166747e3416c165,images/1 (958).jpg,,A,,,20,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,113,1942008,,32.37,2025-05-04 15:25:32.154000+00:00,878,image-keyboard-response,,,,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,SIDuY40iDi9iorXtoC9p,Yes,0.8975903614457831,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (226).jpg,0.0-19.0-1.0-0.9,0,True,,1,False,,False,False,,False,False,,0,0,4,9,,,1,,,,1,f,,970,68177c12b166747e3416c165,images/1 (226).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,166,2001117,,33.36,2025-05-04 15:25:32.154000+00:00,931,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,SIMTOeOONbXEsDHsBoax,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1845).jpg,0.0-5.0-2.0-0.3,0,False,True,1,,True,True,False,True,True,False,1,1,0,,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (1845).jpg,B,B,,4,4,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,15,15,0,0,230662,,3.85,2025-05-04 15:25:22.473000+00:00,10,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,SLkrR3ShE6icibOguklv,Yes,,0.8535353535353535,,,,2.3,r,,,,,,,3,,,,,768,6307f3c967020d1202332b77,,0.0-5.0-9.0-0.0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,68177c12b166747e3416c165,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,fixation,,,,,324730,,5.42,2025-05-04 15:25:22.473000+00:00,50,html-keyboard-response,,,,,,,,1366
6307f3c967020d1202332b77,SPeSOPl0fvq1eVS1ag4M,Yes,0.8892405063291138,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (279).jpg,0.0-22.0-1.0-0.15,0,True,,1,False,,False,False,,False,False,,0,0,7,7,,,1,,,,1,f,,998,68177c12b166747e3416c165,images/1 (279).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,316,2195528,,36.60,2025-05-04 15:25:41.018000+00:00,1081,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,SVKsqFwDr3dxFzHVXJb2,Yes,0.6875,0.8535353535353535,True,,,2.3,r,False,True,False,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (1869).jpg,0.0-7.0-10.0-0.15,0,False,False,1,False,False,True,False,True,True,True,3,2,3,,0,,,2,,,,0,j,,1119,68177c12b166747e3416c165,images/1 (1869).jpg,Dn,Dn,,0,13,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,16,13,16,0,679183,,11.33,2025-05-04 15:25:22.473000+00:00,218,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1366
6307f3c967020d1202332b77,SZT1bDllgSHGU3Cw6h0f,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1169).jpg,0.0-13.0-2.0-0.14,0,False,True,1,,True,True,False,True,True,False,9,9,0,,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (1169).jpg,B,B,,15,15,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,2,2,0,0,1476343,,24.61,2025-05-04 15:25:32.154000+00:00,629,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,ScH6jViRHNsD2G98IfZC,Yes,0.7727272727272727,0.8535353535353535,False,,,2.3,r,True,True,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1281).jpg,0.0-7.0-10.0-0.21,0,True,True,1,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,1,j,,1011,68177c12b166747e3416c165,images/1 (1281).jpg,B,B,,1,1,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,22,22,0,140,686292,,11.45,2025-05-04 15:25:22.473000+00:00,224,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,SfADpb0fOdhR98csPmHf,Yes,0.8832891246684349,0.8535353535353535,,,,2.3,r,True,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1821).jpg,0.0-23.0-1.0-0.28,0,True,,1,True,,True,False,,True,False,,1,0,8,0,,,,,,,1,j,,1057,68177c12b166747e3416c165,images/1 (1821).jpg,,B,,,28,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,27,0,377,2279490,,38.00,2025-05-04 15:25:41.018000+00:00,1142,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,Shk2q1P7R5b5silWOtfX,Yes,0.9285714285714286,0.8535353535353535,False,,,2.3,r,True,True,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1085).jpg,0.0-12.0-10.0-0.13,0,True,True,1,False,True,True,False,True,True,False,8,8,False,,0,,,1,,,,1,j,,1281,68177c12b166747e3416c165,images/1 (1085).jpg,B,B,,25,25,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,14,14,0,298,1415689,,23.60,2025-05-04 15:25:32.154000+00:00,596,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,SpBmJf7rlC3eHTuzKh9f,Yes,0.8148148148148148,0.8535353535353535,False,,,2.3,r,True,True,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1821).jpg,0.0-5.0-10.0-0.26,0,True,True,1,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,1,j,,821,68177c12b166747e3416c165,images/1 (1821).jpg,B,B,,28,28,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,27,27,0,377,365913,,6.11,2025-05-04 15:25:22.473000+00:00,77,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
