HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,trial_document_id,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-14.0-5.0-0.2,1,,,0,,,,,,,,10,,,,,,,,,3,,,,,,6814b089a257acc993135de7,4,,,4,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,53,digitPresentation,,,,,2141426,,35.73,IRxfSLoJrHN4mKEZUNZm,725,html-keyboard-response,,,,,,,,1366
,0.5932203389830508,,,,,2,r,False,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1065).jpg,0.0-16.0-1.0-0.58,1,True,,0,False,,False,False,,False,False,,0,0,1,1,,,1,,,,0,j,,1194,6814b089a257acc993135de7,images/1 (1065).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,59,2350345,,39.22,IS10d5CzfcGZFFIt7pOq,824,image-keyboard-response,,,,final Foil,,,,1366
,0.6559139784946239,,,,,2,r,True,,False,,j,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (174).jpg,0.0-17.0-1.0-0.32,1,True,,0,True,,True,False,,False,True,,3,4,2,0,,,,,,,1,j,,1339,6814b089a257acc993135de7,images/1 (174).jpg,,Cn,,,10,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,8,93,2395366,,39.97,IT8oihOnw4TIxvAjO72C,858,image-keyboard-response,,,,"studied only, in next trial",,,,1366
,0.6240409207161134,,,,,2,r,False,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (110).jpg,0.0-23.0-1.0-0.42,1,True,,0,False,,False,False,,False,False,,0,0,8,6,,,1,,,,0,j,,461,6814b089a257acc993135de7,images/1 (110).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,391,2708380,,45.18,IUKoUELd38DeclAOcQhX,1156,image-keyboard-response,,,,final Foil,,,,1366
,0.375,,True,,,2,r,False,False,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (2030).jpg,0.0-5.0-10.0-0.15,1,True,True,0,False,True,True,False,True,True,True,1,1,2,,0,,,1,,,,0,f,,2675,6814b089a257acc993135de7,images/1 (2030).jpg,Dn+1,Dn,,21,21,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,16,16,24,267,719777,,12.04,IVqN5wBD6msVUELOouMo,66,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-14.0-1.0-0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,6814b089a257acc993135de7,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,fixation,,,,,2066836,,34.49,IbM9P60O64xe1WQmFvJg,690,html-keyboard-response,,,,,,,,1366
,0.6224899598393578,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1335).jpg,0.0-20.0-1.0-0.44,1,True,,0,False,,False,False,,False,False,,0,0,5,10,,,1,,,,1,f,,1294,6814b089a257acc993135de7,images/1 (1335).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,249,2573251,,42.93,IfNL94HOcPVVI5Eba3jh,1014,image-keyboard-response,,,,final Foil,,,,1366
,0.5294117647058824,,False,,,2,r,False,False,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (68).jpg,0.0-8.0-10.0-0.16,1,True,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,f,,1122,6814b089a257acc993135de7,images/1 (68).jpg,B,B,,13,13,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,17,17,0,104,1282853,,21.42,IgWRF6lfNowgKwlZvSnX,295,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.4090909090909091,,False,,,2,r,True,True,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (465).jpg,0.0-10.0-10.0-0.21,1,False,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,1,j,,805,6814b089a257acc993135de7,images/1 (465).jpg,B,B,,26,26,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,22,22,0,0,1600996,,26.73,IgnjcxceHdNmKl99Buvo,452,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-13.0-5.0-0.7,1,,,0,,,,,,,,9,,,,,,,,,8,,,,,,6814b089a257acc993135de7,9,,,9,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,53,digitPresentation,,,,,2012587,,33.59,IkVz2wsm8ScvnK5y4N1a,654,html-keyboard-response,,,,,,,,1366
,0.6288659793814436,,,,,2,r,True,,,,j,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (1924).jpg,0.0-19.0-1.0-0.37,1,True,,0,True,,True,False,,False,False,,6,0,4,0,,,,,,,1,j,,1102,6814b089a257acc993135de7,images/1 (1924).jpg,,A,,,10,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,194,2512304,,41.91,IlgAOq614espR2u9mEyM,959,image-keyboard-response,,,,"studied only, not in trial",,,,1366
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (601).jpg,0.0-8.0-2.0-0.23,1,False,True,0,,True,True,False,False,False,False,4,4,0,,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (601).jpg,A,A,,24,24,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,0,0,0,0,1202731,,20.09,IrIMxs5ceYgp8eD5ayij,258,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
,,,False,,,2,r,,,,,,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (2288).jpg,0.0-11.0-2.0-0.27,1,False,True,0,,True,True,False,True,True,False,7,7,0,,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (2288).jpg,B,B,,28,28,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,17,17,0,0,1673420,,27.93,IuJjDDKrbOFRbgCUZuVP,490,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (1811).jpg,0.0-7.0-2.0-0.28,1,False,True,0,,True,True,False,False,False,False,3,3,0,,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (1811).jpg,A,A,,29,29,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,0,0,0,0,1060685,,17.72,Ivei3120peBnwkmBVCFR,187,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
,0.5555555555555556,,False,,,2,r,False,False,,,f,T_foil,3,,,,,641,67dc712c511053c8d90e2c29,1 (1397).jpg,0.0-11.0-10.0-0.17,1,False,True,0,False,False,False,False,True,True,False,7,7,False,,0,,,1,,,,0,j,,971,6814b089a257acc993135de7,images/1 (1397).jpg,Fn+1,Fn,,0,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,18,18,0,0,1743315,,29.10,J6eWOJllIg2EnqvJj0sm,524,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1366
,0.5806451612903226,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (991).jpg,0.0-17.0-1.0-0.1,1,True,,0,False,,False,False,,False,False,,0,0,2,3,,,1,,,,1,f,,798,6814b089a257acc993135de7,images/1 (991).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,62,2353783,,39.27,J9MIHIMNL88qQ5Nf8cnC,827,image-keyboard-response,,,,final Foil,,,,1366
,0.6216216216216222,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1904).jpg,0.0-21.0-1.0-0.43,1,True,,0,False,,False,False,,False,False,,0,0,6,6,,,1,,,,1,f,,866,6814b089a257acc993135de7,images/1 (1904).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,296,2619588,,43.70,JGX82VfAN9jBjiNpSeX6,1061,image-keyboard-response,,,,final Foil,,,,1366
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (2249).jpg,0.0-8.0-2.0-0.21,1,True,True,0,,True,True,False,False,False,False,4,4,0,1,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (2249).jpg,A,A,,22,22,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,0,0,0,33,1198499,,20.02,JQtghIwSYyhy9rIFSL8V,256,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
,0.4,,False,,,2,r,False,False,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (188).jpg,0.0-10.0-10.0-0.9,1,True,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,f,,835,6814b089a257acc993135de7,images/1 (188).jpg,B,B,,16,16,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,10,10,0,82,1584138,,26.45,JRblxTqTWTz2WQ1PROcx,440,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.4444444444444444,,True,,,2,r,False,False,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (738).jpg,0.0-8.0-10.0-0.8,1,True,True,0,False,True,True,False,True,True,True,4,4,5,,0,,,1,,,,0,f,,1140,6814b089a257acc993135de7,images/1 (738).jpg,Dn+1,Dn,,19,19,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,9,9,21,342,1268043,,21.18,JVT4MrMGxB8MptTAt4TA,287,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
,0.6111111111111116,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1071).jpg,0.0-21.0-1.0-0.35,1,True,,0,False,,False,False,,False,False,,0,0,6,7,,,1,,,,1,f,,911,6814b089a257acc993135de7,images/1 (1071).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,288,2610877,,43.56,JWfxtKm94R4ep0Qt4j8y,1053,image-keyboard-response,,,,final Foil,,,,1366
,0.6162790697674424,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1950).jpg,0.0-24.0-1.0-0.33,1,True,,0,False,,False,False,,False,False,,0,0,9,3,,,1,,,,1,f,,855,6814b089a257acc993135de7,images/1 (1950).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,430,2747121,,45.83,JZuMkHJ5X7uLBpXfpCIU,1195,image-keyboard-response,,,,final Foil,,,,1366
,0.5714285714285714,,False,,,2,r,False,False,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1064).jpg,0.0-9.0-10.0-0.6,1,True,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,f,,860,6814b089a257acc993135de7,images/1 (1064).jpg,B,B,,7,7,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,7,7,0,258,1418180,,23.68,JaZ9B2RdObGtbvDCbNmC,361,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.6363636363636364,,,,,2,r,True,,,,j,T_foil,3,,,,,641,67dc712c511053c8d90e2c29,1 (1554).jpg,0.0-17.0-1.0-0.16,1,True,,0,True,,False,False,,True,False,,8,False,2,8,,,,,,,1,j,,1100,6814b089a257acc993135de7,images/1 (1554).jpg,,Fn,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,27,0,77,2373588,,39.60,Jnw127eWywa6bZX3SadC,842,image-keyboard-response,,,,"tested only, not in next trial",,,,1366
,0.6419753086419754,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (775).jpg,0.0-17.0-1.0-0.20,1,True,,0,False,,False,False,,False,False,,0,0,2,6,,,1,,,,1,f,,1602,6814b089a257acc993135de7,images/1 (775).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,81,2379972,,39.71,JpHqZyHDedukYktfVt08,846,image-keyboard-response,,,,final Foil,,,,1366
,0,,,,,2,r,False,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1478).jpg,0.0-16.0-1.0-0.3,1,True,,0,False,,False,False,,False,False,,0,0,1,6,,,1,,,,0,j,,1299,6814b089a257acc993135de7,images/1 (1478).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,4,2269798,,37.87,K0JtDd15LWPOmehWJ3Bl,769,image-keyboard-response,,,,final Foil,,,,1366
,0.35,,True,,,2,r,False,False,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (2379).jpg,0.0-6.0-10.0-0.19,1,True,True,0,False,True,True,False,True,True,True,2,2,3,,0,,,1,,,,0,f,,686,6814b089a257acc993135de7,images/1 (2379).jpg,Dn+1,Dn,,11,11,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,20,20,10,289,974370,,16.28,K0jUkaCIt3qO0SWYij0A,146,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-3.0,0,,,0,,,,,,,,,,,,,,,,,,[0],,"{'consent': ""I have read and understand this information and agree to join this study. <p style='text-align: left'> Clicking to confirm, then press 'enter' to continue.</p>""}",,184927,6814b089a257acc993135de7,,,,,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,,,,,,302921,,5.09,K554PfnZVzyHbReiXYgy,3,survey-multi-choice,,,,,,,,1366
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (1473).jpg,0.0-12.0-2.0-0.25,1,True,True,0,,True,True,False,False,False,False,8,8,0,8,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (1473).jpg,A,A,,26,26,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,0,0,0,379,1821956,,30.41,KFNGlLAGrPC8cEEwvHa1,564,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-12.0-7.0-0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,6814b089a257acc993135de7,<p background:white>CORRECT!</p>,,,,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,promptfeedback,,,,,1868551,,31.19,KHQNtdcKXOLk93lUOMNk,580,html-keyboard-response,,,,,,,,1366
,0.2,,True,,,2,r,False,,False,,f,T_foil,3,,,,,641,67dc712c511053c8d90e2c29,1 (1090).jpg,0.0-13.0-10.0-0.4,1,False,False,0,False,False,True,False,True,False,True,9,8,9,,0,,,2,,,,0,j,,2985,6814b089a257acc993135de7,images/1 (1090).jpg,Cn,Cn,,0,15,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,5,0,5,0,2035793,,33.97,KKhDZ3Od0ZHldq4onGN6,663,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,1366
,0.5862068965517241,,False,,,2,r,True,True,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1072).jpg,0.0-7.0-10.0-0.28,1,False,True,0,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,1,j,,997,6814b089a257acc993135de7,images/1 (1072).jpg,B,B,,26,26,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,29,29,0,0,1146963,,19.16,KMkRnJqWYgxUQ9vx3vju,231,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.47058823529411764,,True,,,2,r,True,False,True,,f,T_foil,3,,,,,641,67dc712c511053c8d90e2c29,1 (2060).jpg,0.0-12.0-10.0-0.16,1,False,False,0,False,False,True,False,True,True,True,8,7,8,,0,,,2,,,,1,f,,863,6814b089a257acc993135de7,images/1 (2060).jpg,Dn,Dn,,0,24,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,17,24,17,0,1897326,,31.67,KQYrclTW6rksH3lAbzkL,599,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1366
,,,False,,,2,r,,,,,,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1133).jpg,0.0-8.0-2.0-0.11,1,False,True,0,,True,True,False,True,True,False,4,4,0,,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (1133).jpg,B,B,,12,12,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,25,25,0,0,1177343,,19.67,KSferC8mA7qsM0apmnCI,246,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.45454545454545453,,False,,,2,r,True,True,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (57).jpg,0.0-6.0-10.0-0.10,1,False,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,1,j,,1116,6814b089a257acc993135de7,images/1 (57).jpg,B,B,,3,3,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,11,11,0,0,961084,,16.06,KTDgdir6cLQV7PKJA9UK,137,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.44,,False,,,2,r,True,True,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (931).jpg,0.0-14.0-10.0-0.24,1,True,True,0,False,True,True,False,True,True,False,10,10,0,,0,,,1,,,,1,j,,1054,6814b089a257acc993135de7,images/1 (931).jpg,B,B,,10,10,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,25,25,0,17,2194499,,36.62,Ka0ek9tJYoH6rn1OMWVM,759,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,,,True,,,2,r,,,,,,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (2060).jpg,0.0-11.0-2.0-0.23,1,False,True,0,,True,True,False,True,True,True,7,7,8,,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (2060).jpg,Dn+1,Dn,,24,24,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,14,14,17,0,1664959,,27.79,Kam9Pvr0X1kWdXwwL6YU,486,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (2119).jpg,0.0-13.0-2.0-0.14,1,True,True,0,,True,True,False,False,False,False,9,9,0,7,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (2119).jpg,A,A,,15,15,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,0,0,0,335,1954478,,32.62,Kf3WDj0ByqZpaYIRLJ9i,629,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
,0.43478260869565216,,True,,,2,r,False,True,False,,f,T_foil,3,,,,,641,67dc712c511053c8d90e2c29,1 (680).jpg,0.0-13.0-10.0-0.22,1,False,False,0,False,False,True,False,True,True,True,9,8,9,,0,,,2,,,,0,j,,733,6814b089a257acc993135de7,images/1 (680).jpg,Dn,Dn,,0,9,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,23,9,23,0,2058004,,34.34,KtXjn9qYwFtAXXktRkG1,681,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1366
,0.6217616580310888,,,,,2,r,False,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1826).jpg,0.0-23.0-1.0-0.37,1,True,,0,False,,False,False,,False,False,,0,0,8,7,,,1,,,,0,j,,1012,6814b089a257acc993135de7,images/1 (1826).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,386,2704261,,45.11,KuNrvQx3RFKDTXByAlG2,1151,image-keyboard-response,,,,final Foil,,,,1366
,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-7.0-9.0-0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,6814b089a257acc993135de7,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,fixation,,,,,1101159,,18.40,KugscSZliFbZ3hpI5Ebz,202,html-keyboard-response,,,,,,,,1366
,0.6143187066974601,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1374).jpg,0.0-24.0-1.0-0.36,1,True,,0,False,,False,False,,False,False,,0,0,9,2,,,1,,,,1,f,,516,6814b089a257acc993135de7,images/1 (1374).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,433,2749439,,45.87,KyYdo4EBP9DxkP072PI4,1198,image-keyboard-response,,,,final Foil,,,,1366
,0.6116910229645098,,,,,2,r,True,,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1750).jpg,0.0-25.0-1.0-0.34,1,True,,0,True,,True,False,,True,False,,8,0,10,0,,,,,,,1,j,,686,6814b089a257acc993135de7,images/1 (1750).jpg,,B,,,12,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,22,0,479,2789872,,46.54,L03YLsQnL1g6loElrbet,1244,image-keyboard-response,,,,"current target, not in next trial",,,,1366
,,,True,,,2,r,,,,,,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (1384).jpg,0.0-11.0-2.0-0.14,1,False,True,0,,True,True,False,False,False,True,7,7,8,,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (1384).jpg,Cn+1,Cn,,15,15,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,0,0,1,0,1645918,,27.48,L3GJdWakfEMGR5hIzM82,477,image-keyboard-response,1,0,1,"studied only, in next trial",,,,1366
,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-8.0-5.0-0.1,1,,,0,,,,,,,,4,,,,,,,,,2,,,,,,6814b089a257acc993135de7,9,,,9,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,60,digitPresentation,,,,,1223699,,20.44,L77iejpTvRcqFf8bFuYl,268,html-keyboard-response,,,,,,,,1366
,0.6530612244897962,,,,,2,r,True,,,,j,T_nontarget,3,,,,,641,67dc712c511053c8d90e2c29,1 (614).jpg,0.0-17.0-1.0-0.37,1,True,,0,True,,True,False,,False,False,,7,0,2,0,,,,,,,1,j,,911,6814b089a257acc993135de7,images/1 (614).jpg,,A,,,7,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,98,2400617,,40.05,LA2A9snXE5xsUggWyKbs,863,image-keyboard-response,,,,"studied only, not in trial",,,,1366
,0.4782608695652174,,False,,,2,r,False,False,,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (201).jpg,0.0-11.0-10.0-0.22,1,True,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,f,,2104,6814b089a257acc993135de7,images/1 (201).jpg,B,B,,26,26,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initialTest_response,23,23,0,22,1751763,,29.24,LE1IBlexv2fwhpLPGJGq,529,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,,,False,,,2,r,,,,,,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1072).jpg,0.0-7.0-2.0-0.25,1,False,True,0,,True,True,False,True,True,False,3,3,0,,0,,,1,,,,,,,,6814b089a257acc993135de7,images/1 (1072).jpg,B,B,,26,26,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,initial_study,29,29,0,0,1054338,,17.62,LHLgaV16uZJEof0TLFop,184,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
,0.6164874551971331,,,,,2,r,True,True,True,,j,T_target,3,,,,,641,67dc712c511053c8d90e2c29,1 (1753).jpg,0.0-21.0-1.0-0.26,1,True,,0,True,,True,False,,True,True,,6,7,6,0,,,,,,,1,j,,664,6814b089a257acc993135de7,images/1 (1753).jpg,,Dn,,,27,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,27,6,279,2601922,,43.41,LHMGrYNGpuhRs2FZPYIU,1044,image-keyboard-response,,,,"current target, in next trial",,,,1366
,0.6167400881057273,,,,,2,r,False,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (899).jpg,0.0-25.0-1.0-0.9,1,True,,0,False,,False,False,,False,False,,0,0,10,6,,,1,,,,0,j,,1244,6814b089a257acc993135de7,images/1 (899).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,454,2768610,,46.19,LJFpFwFkWCWuTqBeF7lR,1219,image-keyboard-response,,,,final Foil,,,,1366
,,,,,,2,r,,,,,,,3,,,,,641,67dc712c511053c8d90e2c29,,0.0-8.0-9.0-0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,6814b089a257acc993135de7,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,fixation,,,,,1253440,,20.93,LJT5fCIUpgJiT3qk5Vvp,278,html-keyboard-response,,,,,,,,1366
,0.6506024096385544,,,,,2,r,True,,,,f,F,3,,,,,641,67dc712c511053c8d90e2c29,1 (1114).jpg,0.0-17.0-1.0-0.22,1,True,,0,False,,False,False,,False,False,,0,0,2,0,,,1,,,,1,f,,2259,6814b089a257acc993135de7,images/1 (1114).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,67dc712c511053c8d90e2c29,,,finalTest,,0,0,83,2383391,,39.77,LLHflVr5FVPWwr9BlZHQ,848,image-keyboard-response,,,,final Foil,,,,1366
